Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Liberia,LBR,Arable land (% of land area),AG.LND.ARBL.ZS,,3.924418605,3.903654485,3.903654485,3.872508306,3.872508306,3.841362126,3.841362126,3.820598007,3.820598007,3.799833887,3.799833887,3.799833887,3.799833887,3.799833887,3.799833887,3.799833887,3.851744186,3.851744186,3.851744186,3.851744186,3.851744186,3.893272425,3.945182724,3.945182724,3.945182724,4.049003322,4.049003322,4.15282392,4.15282392,3.63372093,3.63372093,3.63372093,3.63372093,3.63372093,3.63372093,3.63372093,3.841362126,3.945182724,4.15282392,4.15282392,4.15282392,4.15282392,4.15282392,4.15282392,4.15282392,4.15282392,4.15282392,4.464285714,4.879568106,4.983388704,5.1910299,5.1910299,5.1910299,5.1910299,5.1910299,5.1910299,5.1910299,5.1910299,5.1910299,5.1910299,5.1910299,5.1910299,
Libya,LBY,Arable land (% of land area),AG.LND.ARBL.ZS,,0.96616161,0.971844914,0.971844914,0.974686566,0.974686566,0.977528218,0.977528218,0.980369869,0.980369869,0.980369869,0.983211521,0.983211521,0.986053173,0.986053173,0.988894825,0.988894825,0.991736477,0.994578128,0.994578128,0.996283119,0.999124771,1.003103084,1.008786387,1.011628039,1.015606352,1.020152995,1.022994646,1.022994646,1.025836298,1.025836298,1.02867795,1.031519602,1.031519602,1.037202905,1.062777771,1.152573968,1.152573968,1.031519602,1.031519602,1.031519602,1.031519602,1.031519602,1.031519602,0.994578128,0.994578128,0.994578128,0.994578128,0.994578128,0.994578128,0.975254896,0.975254896,0.977528218,0.977528218,0.977528218,0.977528218,0.977528218,0.977528218,0.977528218,0.977528218,0.977528218,0.977528218,0.977528218,
St. Lucia,LCA,Arable land (% of land area),AG.LND.ARBL.ZS,,8.196721311,8.196721311,8.196721311,8.196721311,8.196721311,8.196721311,8.196721311,8.196721311,8.196721311,8.196721311,8.196721311,8.196721311,8.196721311,8.68852459,8.196721311,8.196721311,8.196721311,8.196721311,7.704918033,7.37704918,7.049180328,6.557377049,6.06557377,5.737704918,5.409836066,5.409836066,4.918032787,4.918032787,4.918032787,4.754098361,4.590163934,4.426229508,4.426229508,4.098360656,3.278688525,3.114754098,3.114754098,3.278688525,3.278688525,3.278688525,3.278688525,3.278688525,3.278688525,3.278688525,3.606557377,3.770491803,4.37704918,4.37704918,4.37704918,4.37704918,4.37704918,4.37704918,4.37704918,4.37704918,4.37704918,4.37704918,4.37704918,4.37704918,4.37704918,4.37704918,4.37704918,4.37704918,
Latin America & Caribbean,LCN,Arable land (% of land area),AG.LND.ARBL.ZS,,4.434070246,4.483135565,4.532350322,4.584354579,4.62988321,4.703057782,4.768810291,4.87817365,4.908185685,4.900464746,4.96512138,5.071271832,5.155316624,5.22378505,5.309571121,5.476830459,5.634640849,5.783634441,5.918117652,6.070874784,6.12749596,6.191345362,6.273924332,6.333943132,6.427894701,6.397004961,6.386105911,6.35985359,6.341670926,6.323184405,6.302356687,6.252288906,6.209399145,6.177707276,6.168394089,6.20004688,6.265150392,6.337381535,6.380633799,6.41780627,6.462351059,6.484067281,6.636197033,6.726047588,6.852127441,6.960519248,7.080786464,7.05521296,7.034915595,7.226645262,7.301005695,7.360342774,7.392373497,7.393208437,7.499493919,7.484627899,7.45652255,7.4625772,7.466725176,7.574885301,7.621501042,7.600716366,
Least developed countries: UN classification,LDC,Arable land (% of land area),AG.LND.ARBL.ZS,,5.554227435,5.566147411,5.65632986,5.700578257,5.731762842,5.749943817,5.770292059,5.841390505,5.857584817,5.873297513,5.852347251,5.883230827,5.859150066,5.824132405,5.852448508,5.882370294,5.880503945,5.959071211,5.952328273,5.970750942,5.970811147,6.001732333,6.037831132,6.069103342,6.171898855,6.222797824,6.256538431,6.323211064,6.365199729,6.476484113,6.550802756,6.562851573,6.830732476,6.82492424,6.913972458,7.020298108,7.054126321,7.074290687,7.134656124,7.172142501,7.203927285,7.274728921,7.47945789,7.51787889,7.67756361,7.78769763,7.936622168,8.072799561,8.282385723,8.509283059,8.689332732,8.895936529,9.020537723,9.114232196,9.204853772,9.325564651,9.441796699,9.534804691,9.539163055,9.572522892,9.636158749,9.691487857,
Low income,LIC,Arable land (% of land area),AG.LND.ARBL.ZS,,5.282136537,5.313057602,5.345433777,5.416734117,5.432376539,5.402546804,5.41109557,5.472210147,5.515681528,5.43746942,5.466844432,5.489034844,5.46848143,5.411929054,5.396209529,5.446505392,5.446414442,5.485068586,5.514263834,5.537911075,5.52854313,5.564286845,5.593663995,5.627391373,5.656207401,5.696119433,5.691829323,5.70190946,5.732999261,5.910338146,6.039109245,6.128225738,6.549330172,6.542289008,6.672318621,6.785235062,6.840528863,6.882677758,6.897792788,6.93316254,7.008836734,7.117417836,7.386501837,7.403942775,7.567510869,7.668887454,7.813706914,7.872316238,8.06830003,8.308343986,8.524745674,8.772814022,8.924663985,9.002187952,9.06017108,9.176956418,9.284506596,9.362933335,9.400864897,9.433047925,9.500834722,9.557244861,
Liechtenstein,LIE,Arable land (% of land area),AG.LND.ARBL.ZS,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24.375,21.0625,20.25,19.4375,18.625,17.8125,17,16.1875,15.375,14.5625,13.75,12.9375,12.125,11.4375,11.3125,11.125,10.9375,10.875,10.8125,10.8125,10.8125,10.8125,
Sri Lanka,LKA,Arable land (% of land area),AG.LND.ARBL.ZS,,9.488119917,9.201084357,12.62956466,12.59767182,12.64551108,12.62956466,12.62956466,12.72524318,12.8209217,12.91660022,13.01227874,13.10795726,13.20363578,13.2993143,13.55445702,14.35177803,15.14909903,15.94642003,14.35177803,14.35177803,14.35177803,13.66608196,13.857439,13.90527827,13.96906395,14.14447457,14.27204593,14.31988519,14.36772445,14.35177803,14.39961729,14.43151013,14.03284963,14.08068889,14.12852815,14.14447457,14.16042099,14.17636741,14.43151013,14.59097433,14.60692075,14.92584915,15.14909903,14.35177803,17.54106203,16.74374103,15.94642003,19.13570403,19.13570403,19.13570403,20.73034604,20.73034604,20.73034604,20.73034604,21.00399076,21.16555992,21.33036046,22.17121428,22.17060617,22.17911413,22.17911413,22.17911413,
Lower middle income,LMC,Arable land (% of land area),AG.LND.ARBL.ZS,,17.1443523,17.20731487,17.35666743,17.4263257,17.55432424,17.62116414,17.72754797,17.76024083,17.68053447,17.81256188,17.72435652,17.79886325,17.91336504,17.93889494,18.03748367,18.07896101,18.12131198,18.30019486,18.29548498,18.33535558,18.31981561,18.49236261,18.36965008,18.53052208,18.64682706,18.5914675,18.69841526,18.68856068,18.83386138,18.80549811,18.8512388,18.47296821,18.51963366,18.61881636,18.73728927,18.71166984,18.80966512,18.84607042,18.97284767,18.95787558,18.9753267,18.98259776,19.02373385,18.98126429,18.98814871,19.01694759,19.02662514,19.12613687,19.26776135,19.22195828,19.35179823,19.43672642,19.48752813,19.47091289,19.57591989,19.68723379,19.716144,19.77077565,19.69306002,19.73089437,19.68812947,19.70512533,
Low & middle income,LMY,Arable land (% of land area),AG.LND.ARBL.ZS,,9.077980648,9.117465227,9.189025917,9.237470865,9.28949766,9.325099946,9.370519416,9.423663765,9.434685239,9.448369683,9.459567666,9.543833888,9.60885505,9.634982127,9.661477089,9.72876901,9.792007944,9.884969307,9.95784431,9.983102107,10.02374036,10.16274098,10.24207313,10.42718698,10.60169073,10.61360475,10.6632334,10.66422291,10.71244709,10.74040552,10.78215038,11.24628494,11.22803833,11.21204725,11.24140669,11.24631669,11.26751206,11.30192706,11.33371898,11.29022777,11.31979545,11.34342001,11.4298845,11.44246858,11.50978345,11.57376976,11.61799259,11.60868723,11.65457485,11.71806708,11.77045481,11.72940685,11.76266594,11.76329104,11.81586408,11.84420205,11.84569792,11.85959899,11.82139453,11.86814122,11.87949607,11.88634425,
Lesotho,LSO,Arable land (% of land area),AG.LND.ARBL.ZS,,11.79183136,11.62714097,11.62714097,11.69301713,11.69301713,11.85770751,11.85770751,12.02239789,12.02239789,12.12121212,11.85770751,11.69301713,11.69301713,11.69301713,12.25296443,11.69301713,9.486166008,9.519104084,10.04611331,9.617918314,9.815546772,9.486166008,9.321475626,9.782608696,10.01317523,9.453227931,10.73781291,11.16600791,9.914361001,10.44137022,10.50724638,10.93544137,10.86956522,10.70487484,10.54018445,10.60606061,10.70487484,10.70487484,10.70487484,10.86956522,10.86956522,9.881422925,9.881422925,10.21080369,10.63899868,9.980237154,10.70487484,11.79183136,11.0342556,10.60606061,10.14492754,9.265480896,8.171936759,8.969038208,7.213438735,11.5942029,13.63636364,14.14031621,4.77602108,11.37681159,7.246376812,8.761528327,
Late-demographic dividend,LTE,Arable land (% of land area),AG.LND.ARBL.ZS,,7.851106505,7.86909061,7.893971428,7.920363539,7.931427512,7.943160525,7.944959299,7.958688122,7.958867394,7.97037349,8.00291979,8.057446259,8.121268809,8.218422136,8.223009674,8.357252171,8.50131985,8.622124289,8.717819347,8.822869118,8.897607717,9.142339572,9.413487654,9.72924071,10.03428422,10.00113562,9.945972504,9.910492052,9.88451965,9.889100801,9.873481416,9.408744367,9.309626957,9.234025547,9.141980865,9.083598863,9.11801051,9.104520136,9.079564667,9.048024745,9.027691081,8.990535765,8.98689101,8.956243995,8.955558819,9.008239505,9.002641552,9.041931465,9.061207047,9.022940656,9.032497967,9.008657625,8.996857112,8.976824145,8.986903056,8.979479412,8.960176361,8.935065912,8.869830107,8.886293916,8.883208312,8.866613078,
Lithuania,LTU,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.02744097,45.11805999,41.32099553,45.72431398,45.72431398,45.9157626,46.10721123,47.11231653,45.9157626,26.02105935,26.14869177,24.3299298,25.78813019,30.41640077,29.97447352,29.28525846,29.70083765,32.76745114,33.9433586,34.87411048,36.06758784,36.54567212,37.5131684,34.66719872,34.20708151,33.58343577,33.7697589,35.32258065,35.92143085,36.39993611,36.61746853,
Luxembourg,LUX,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.08272026,24.08272026,24.08272026,24.08272026,24.08272026,23.30585832,23.30585832,23.69428929,24.08272026,23.99338114,24.06329871,24.12933198,24.3002416,24.2575142,24.31966315,24.39346504,24.02833992,24.09748064,24.12700139,24.06679459,24.13321629,24.26605968,24.07961281,
Latvia,LVA,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1264885,27.11041831,27.48003278,16.102335,17.03440629,17.33973998,17.01833609,15.86128208,15.58808877,15.39524644,15.63629936,15.37917624,16.21482636,17.54865251,19.36458451,19.0913912,18.80212769,18.7699873,18.85033828,18.60928536,18.93068925,19.41279509,19.42886528,19.76312533,20.69841066,20.73055105,20.81090202,21.19658669,21.43660614,21.8865499,21.8062028,
"Macao SAR, China",MAC,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Arable land (% of land area),AG.LND.ARBL.ZS,,14.76452928,14.76452928,14.89895595,15.01097818,15.23502263,15.45906708,15.45906708,15.68311153,15.68311153,15.85338531,15.91611776,15.97660976,16.12144298,16.1326462,16.34102622,16.39032041,16.69280753,17.15886175,16.81380238,16.87205915,17.2305624,17.40309209,17.52856823,17.55321533,17.65180372,17.8288147,18.29710957,18.31503473,18.94913735,19.50929868,19.53170513,20.01792516,20.16356711,20.44364777,19.98879677,20.3809097,20.12099485,20.23974905,19.75801031,19.6437374,19.01859736,18.82590186,20.28904324,18.39569796,18.19852117,18.06856375,18.07080439,18.041676,18.013892,17.31861976,17.48554784,18.03047278,18.21196505,17.03136903,16.79879005,18.42034506,18.86345328,17.59393054,15.4581313,17.08267981,16.83172754,16.83172754,
Monaco,MCO,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.81411622,52.92867982,53.40012143,53.84148193,54.26662618,54.28311057,54.63384989,55.07598784,55.56569343,56.23479319,56.05231144,56.13020992,55.96107056,55.7312253,55.33596838,55.39677714,55.36637276,55.24475524,55.19025875,55.12937595,55.20389531,55.23114355,52.55474453,52.70681265,52.85888078,52.84280936,51.13835057,51.38676454,51.68984874,51.89566272,52.38674369,
Madagascar,MDG,Arable land (% of land area),AG.LND.ARBL.ZS,,3.310176428,3.335970011,3.361763593,3.387557176,3.413350758,3.439144341,3.464937923,3.490731506,3.525122949,3.542318671,3.559514393,3.593905836,3.611101558,3.65237129,3.948137703,3.936100698,4.200914812,4.298930426,4.33332187,4.367713313,4.402104756,4.419300478,4.470887643,4.505279087,4.556866252,4.591257695,4.608453417,4.64284486,4.660040582,4.677236304,4.728823469,4.780410634,4.986759294,4.986759294,4.986759294,4.986759294,4.986759294,4.986759294,4.986759294,4.986759294,5.072737903,5.072737903,5.072737903,5.072737903,5.158716511,5.158716511,5.158716511,5.158716511,5.158716511,5.158716511,5.156455453,5.156455453,5.156411138,5.156411138,5.156411138,5.156411138,5.156411138,5.156411138,5.156411138,5.156411138,5.156411138,5.156411138,
Maldives,MDV,Arable land (% of land area),AG.LND.ARBL.ZS,,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,
Middle East & North Africa,MEA,Arable land (% of land area),AG.LND.ARBL.ZS,,4.4000367,4.392643327,4.405381307,4.431124496,4.463103061,4.445644012,4.463726598,4.449385237,4.461945063,4.480651187,4.53979817,4.637426322,4.700509432,4.686613405,4.636730229,4.628446059,4.57713765,4.525651087,4.604395242,4.395865754,4.47083304,4.533342004,4.534357482,4.594539752,4.636979645,4.682141734,4.742286591,4.763130632,4.755897572,4.782300024,4.973655448,5.067763501,5.158372564,5.101899379,5.095588411,5.078326734,4.995994798,5.006503436,4.945805581,4.781666318,4.832057517,4.853524391,4.905973364,4.862188479,4.830260821,4.860516385,4.881984091,4.681478938,4.65735153,4.657776139,4.657381562,4.67525371,4.662772917,4.617001304,4.623609383,4.672224866,4.763800118,4.764838447,4.700066015,4.803984619,4.758942671,4.724287669,
Mexico,MEX,Arable land (% of land area),AG.LND.ARBL.ZS,,10.03472312,9.948815556,9.907662234,9.866508912,9.82535559,9.784202269,9.737904782,9.69675146,9.655598138,9.09899946,9.099513876,9.096941794,9.114946372,9.09899946,9.111345456,9.123691453,9.147354613,9.148897863,9.046014558,9.084595797,9.053216389,9.154042028,9.428226035,9.383471797,9.409964248,9.436456699,9.894287405,10.13297667,10.6257877,11.1674683,11.5347617,11.5378482,11.59031868,11.59957818,11.60523676,11.68600015,11.72098048,11.74464364,11.78939788,11.78271046,11.90925693,11.92623267,12.1669796,11.94166517,11.98384732,12.01831323,12.09856221,11.98899149,11.90565601,11.79711412,11.68548574,11.60112143,11.56974202,11.39998457,11.3418555,11.18804496,10.42053551,10.23688881,9.979680547,10.32485403,10.33154145,9.767226523,
Marshall Islands,MHL,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,2.777777778,
Middle income,MIC,Arable land (% of land area),AG.LND.ARBL.ZS,,9.806852574,9.847981505,9.927066343,9.971122636,10.0301359,10.07830234,10.13080166,10.18241558,10.18720608,10.21853635,10.22624401,10.32242993,10.40388395,10.44585809,10.48042923,10.55098634,10.62638495,10.72977359,10.81103533,10.83660237,10.88684207,11.04566856,11.13459235,11.3487732,11.55124977,11.55778801,11.61776935,11.61701342,11.66852749,11.66780407,11.69282545,12.1500565,12.13695857,12.11933005,12.1291308,12.11305666,12.1276272,12.16093477,12.19597373,12.13630626,12.15692119,12.164069,12.21497296,12.23627086,12.28463462,12.33999586,12.36448621,12.34185204,12.3583183,12.38719956,12.40741248,12.42808189,12.43334849,12.41580877,12.46706287,12.4745034,12.4510005,12.44965221,12.39345586,12.44367117,12.44155233,12.43681217,
North Macedonia,MKD,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8301219,23.9480928,23.9480928,23.8301219,23.9480928,23.5941801,23.08297287,23.1222965,21.82461659,22.33582383,19.62249312,18.52143138,18.12819505,17.61698781,17.26307511,17.08283789,16.80539041,16.65344964,16.41554322,16.41554322,16.41554322,16.37589215,16.33624108,16.41554322,16.49484536,16.53449643,16.5741475,16.61379857,16.49484536,16.53449643,16.49484536,
Mali,MLI,Arable land (% of land area),AG.LND.ARBL.ZS,,1.342413886,1.346511609,1.350609331,1.354707054,1.358804776,1.362082954,1.367000221,1.367000221,1.367000221,1.407977446,1.407977446,1.407977446,1.407977446,1.448954671,1.489931896,1.653021251,1.651382162,1.651382162,1.647284439,1.647284439,1.649743073,1.649743073,1.649743073,1.649743073,1.666133963,1.668592596,1.668592596,1.682524853,1.682524853,1.682524853,1.690720298,1.772674747,2.507806161,2.589760611,2.708594563,3.712536572,3.712536572,3.712536572,3.712536572,3.712536572,3.712536572,4.015768036,4.869733402,4.017407125,4.591907818,4.65255411,4.75991444,4.942672862,5.126578648,5.131168097,5.286062007,5.440955917,5.595849827,5.750743737,5.905637647,6.061351101,6.216245011,6.371138921,6.526032831,6.680926741,6.835820651,6.835820651,
Malta,MLT,Arable land (% of land area),AG.LND.ARBL.ZS,,53.125,50,46.875,43.75,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,37.5,37.5,40.625,40.625,40.625,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,31.25,31.25,28.125,25,25,25,28.125,28.125,29.0625,28.125,25.625,25.625,25,25,25,28.375,28.375,28.125,28.03125,28.03125,28.03125,28.34375,28.34375,28.34375,28.34375,24.375,24.375,24.375,
Myanmar,MMR,Arable land (% of land area),AG.LND.ARBL.ZS,,15.14826942,15.16357071,15.17887199,15.19417327,15.19417327,15.20947455,15.20947455,15.20947455,15.22477584,15.2553784,15.2553784,15.2553784,14.51326621,14.52703737,14.54386878,14.56376044,14.61272455,14.62496557,14.63873673,14.6479175,14.6968816,14.71983352,14.70912262,14.6754598,14.67852006,14.68311044,14.64944762,14.6157848,14.59436301,14.63873673,14.61884506,14.58824249,14.65709826,14.58824249,14.59742326,14.60201365,14.6264957,14.62190532,14.8269425,15.16204058,15.28598097,15.09012455,15.07329314,15.1694163,15.39580017,15.81709948,16.18466153,16.36895195,16.52227154,16.54930655,16.51027874,16.46023119,16.49415079,16.56152386,16.7406748,16.77134716,16.9461509,16.97609928,16.83836372,16.83852483,16.83852483,16.83852483,
Middle East & North Africa (excluding high income),MNA,Arable land (% of land area),AG.LND.ARBL.ZS,,5.540503333,5.5297444,5.542817082,5.573821318,5.614311926,5.588050875,5.609105991,5.586894,5.599850995,5.618939424,5.691012705,5.812021777,5.887014486,5.861216066,5.789720891,5.773293197,5.699484263,5.626947896,5.723315988,5.446127576,5.537127745,5.612526232,5.589550598,5.648507509,5.680141232,5.719359459,5.773987325,5.783705116,5.756842366,5.767763312,5.994072148,6.107397784,6.222761842,6.150029917,6.143602651,6.12283756,6.017100211,6.032864354,5.954414283,5.739421271,5.803708598,5.831574849,5.903710415,5.851200558,5.810467923,5.853918281,5.882925207,5.623181517,5.592047021,5.595027589,5.595540985,5.621253182,5.606415431,5.545626373,5.554170186,5.618116374,5.726507103,5.728575366,5.645265073,5.780145314,5.722202001,5.708593448,
Montenegro,MNE,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.93680297,12.93680297,12.86245353,12.86245353,12.78810409,12.86245353,12.78810409,0.579925651,0.649070632,0.646840149,0.669144981,0.68401487,0.68401487,0.669144981,0.676579926,0.661710037,0.669144981,
Mongolia,MNG,Arable land (% of land area),AG.LND.ARBL.ZS,,0.40324698,0.467869894,0.47110104,0.549294765,0.56028066,0.571912785,0.529261662,0.502120038,0.482086935,0.480794477,0.50082758,0.501473809,0.509874788,0.517629537,0.534431495,0.613917678,0.710852049,0.745748422,0.749625797,0.763842838,0.783229712,0.808432648,0.847852625,0.862069666,0.87434802,0.843975251,0.862069666,0.88210277,0.887918832,0.88565703,0.884364572,0.880519508,0.874186463,0.854153359,0.853668688,0.853668688,0.793259188,0.869953662,0.768911859,0.759267536,0.760191643,0.761684321,0.758818794,0.755395489,0.754747634,0.754460265,0.754264433,0.76824194,0.780516477,0.793651845,0.829197872,0.847079564,0.826493162,0.843086555,0.852951931,0.849712899,0.849470164,0.851744897,0.714078207,0.720385296,0.719629832,0.728482732,
Northern Mariana Islands,MNP,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,0.543478261,0.543478261,0.543478261,0.543478261,0.543478261,0.543478261,0.543478261,0.543478261,0.543478261,0.543478261,0.543478261,0.173913043,0.173913043,0.173913043,0.173913043,0.173913043,
Mozambique,MOZ,Arable land (% of land area),AG.LND.ARBL.ZS,,3.107912205,3.115542104,3.121900354,3.128258603,3.140975101,3.1460617,3.179124596,3.30628958,3.433454564,3.5415448,3.5415448,3.560619548,3.62420204,3.62420204,3.649635036,3.649635036,3.649635036,3.649635036,3.649635036,3.649635036,3.713217528,3.814949516,3.814949516,3.942114499,4.005696991,4.069279483,4.196444467,4.260026959,4.323609451,4.387191943,4.450774435,4.476207432,4.476207432,4.539789923,4.641521911,4.768686894,4.95943437,5.086599354,5.023016862,4.95943437,5.086599354,5.658841781,5.722424273,5.849589257,6.358249193,6.231084209,6.61257916,6.866909128,6.994074112,7.184821588,7.184821588,7.184821588,7.184821588,7.184821588,7.184821588,7.184821588,7.184821588,7.184821588,7.184821588,7.184821588,7.184821588,7.184821588,
Mauritania,MRT,Arable land (% of land area),AG.LND.ARBL.ZS,,0.259047249,0.259047249,0.259047249,0.258077035,0.257106821,0.258077035,0.259047249,0.260017464,0.269719608,0.269719608,0.231881246,0.231881246,0.219268458,0.190162026,0.186281168,0.189191811,0.190162026,0.186281168,0.189191811,0.203745028,0.223149316,0.242553604,0.261957893,0.271660037,0.291064325,0.310468614,0.329872902,0.34927719,0.368681479,0.388085767,0.397787911,0.407490055,0.418162414,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,0.436596488,
Mauritius,MUS,Arable land (% of land area),AG.LND.ARBL.ZS,,44.33497537,44.82758621,44.82758621,44.82758621,45.32019704,43.84236453,46.30541872,49.26108374,49.26108374,49.26108374,49.26108374,49.26108374,49.26108374,49.26108374,48.76847291,49.26108374,49.26108374,49.26108374,49.26108374,49.26108374,49.26108374,49.26108374,49.26108374,49.26108374,49.26108374,49.26108374,49.26108374,49.26108374,48.76847291,48.27586207,47.78325123,47.29064039,46.30541872,45.81280788,45.32019704,44.82758621,44.33497537,44.82758621,43.84236453,44.33497537,44.82758621,43.84236453,43.34975369,42.85714286,41.87192118,40.88669951,39.90147783,39.408867,39.408867,39.408867,39.05858788,38.05708563,37.5563345,37.5563345,37.5563345,37.5563345,37.5563345,37.5563345,37.5563345,37.5563345,37.5563345,37.5563345,
Malawi,MWI,Arable land (% of land area),AG.LND.ARBL.ZS,,13.78871447,14.84938481,15.37971998,15.91005515,18.03139584,18.56173101,18.03139584,19.09206619,19.62240136,19.09206619,20.6830717,21.21340687,21.74374204,21.74374204,21.21340687,21.21340687,21.21340687,21.74374204,21.74374204,20.15273653,21.21340687,22.27407722,21.21340687,21.74374204,21.74374204,22.80441239,22.80441239,22.80441239,23.33474756,23.86508273,24.92575308,24.3954179,24.3954179,22.27407722,24.3954179,25.45608825,25.98642342,27.57742894,28.63809928,29.16843445,30.22910479,30.22910479,31.82011031,31.82011031,33.941451,35.00212134,35.00212134,36.59312686,37.12346203,37.12346203,37.12346203,37.12346203,37.60076368,38.19473908,38.77810776,39.37208316,39.95545185,40.54942724,41.13279593,41.72677132,42.42681375,42.42681375,
Malaysia,MYS,Arable land (% of land area),AG.LND.ARBL.ZS,,2.297184599,2.367828337,2.437589408,2.468482727,2.353796987,2.365332522,2.400486988,2.633693502,2.644772485,2.894567037,2.945609496,3.065073809,3.092040785,3.057281997,3.211505098,3.161223558,3.249855425,3.271952519,3.29359306,3.220210014,3.146522599,3.027819206,3.014579212,2.894901841,2.884644651,2.723786334,2.743570233,2.775224471,2.762745396,2.832445594,2.850403287,2.81996652,2.786181708,2.824227667,2.742352762,2.715264039,2.704915538,2.662304063,2.669608888,2.644042003,2.66930452,2.944757267,2.880048699,2.88144879,2.889697154,2.709481053,2.517729417,2.649216253,2.571906863,2.600213057,2.634606605,2.6431289,2.443159336,2.477568102,2.511976868,2.511976868,2.511976868,2.511976868,2.511976868,2.511976868,2.511976868,2.511976868,
North America,NAC,Arable land (% of land area),AG.LND.ARBL.ZS,,11.98593911,11.80882628,11.96353311,11.89275087,11.85738458,11.8035903,11.74014064,12.10323271,12.56183583,12.53750427,12.50831742,12.4822203,12.46164054,12.43648137,12.44321255,12.44983339,12.46969589,12.60669199,12.6221406,12.63758921,12.65314817,12.60956101,12.62059574,12.63163046,12.64266519,12.65375508,12.53921465,12.53629045,12.53080619,12.52532193,12.52002581,12.42657219,12.35316921,12.30310466,12.2976811,12.13600032,12.06524567,12.01678117,11.94602652,11.94030262,11.93823947,11.78274146,11.76405583,11.74750849,11.72963996,11.71603752,11.07005078,11.05655592,11.03251924,11.00942822,10.98653563,10.62426663,10.66638816,10.71009534,10.75112218,10.79029578,10.81744844,10.76550859,10.69631631,10.60793596,10.64875742,10.58967101,
